time,actual_roll,actual_pitch,actual_yaw,estimated_roll,estimated_pitch,estimated_yaw,reference_roll,reference_pitch,reference_yawrate,m1,m2,m3,m4,l1,l2,l3,l4
73.100000,-29.098680,-0.156937,-0.057880,-28.576394,0.303350,0.000000,-28.000000,0.000000,0.000000,46.363012,46.176852,45.189593,45.375753,-28.576394,0.303350,-0.000428,0.000000
73.150000,-28.488748,-0.331087,-0.057840,-28.537664,0.177327,0.000000,-28.000000,0.000000,0.000000,45.708400,45.416953,45.847257,46.132601,-28.537664,0.177327,0.001643,0.000000
73.200000,-28.418047,-0.525085,-0.057832,-28.165455,0.086022,0.000000,-27.000000,0.000000,0.000000,46.935225,44.390021,44.617380,47.162585,-28.165455,0.086022,0.000053,0.000000
73.250000,-27.853789,-0.787915,-0.057781,-27.237561,0.501256,0.000000,-27.000000,0.000000,0.000000,46.431678,45.603113,45.123980,45.946441,-27.237561,0.501256,0.002056,0.000000
73.300000,-27.205585,-0.672888,-0.057789,-27.274842,-0.495484,0.000000,-26.000000,0.000000,0.000000,46.312657,47.769894,45.236896,43.785763,-27.274842,-0.495484,-0.002904,0.000000
73.350000,-26.490613,-0.559010,-0.057845,-26.533214,-0.387130,0.000000,-26.000000,0.000000,0.000000,44.429694,46.149386,47.122911,45.403220,-26.533214,-0.387130,0.000167,0.000000
73.400000,-25.882117,-0.508567,-0.057880,-26.169196,-0.058971,0.000000,-25.000000,0.000000,0.000000,45.461204,46.350805,46.091402,45.201801,-26.169196,-0.058971,0.000312,0.000000
73.450000,-24.928091,-0.360013,-0.057945,-25.676147,-0.324001,0.000000,-25.000000,0.000000,0.000000,45.401694,46.861982,46.146334,44.695201,-25.676147,-0.324001,-0.002760,0.000000
73.500000,-24.327216,-0.064584,-0.058101,-25.326267,-0.028038,0.000000,-24.000000,0.000000,0.000000,46.126497,44.425116,45.426108,47.129015,-25.326267,-0.028038,-0.000896,0.000000
73.550000,-23.651865,0.022827,-0.058157,-24.117272,-0.048775,0.000000,-24.000000,0.000000,0.000000,45.972381,46.593423,45.578698,44.960708,-24.117272,-0.048775,-0.000790,0.000000
73.600000,-23.709949,0.201409,-0.058157,-23.850105,-0.339185,0.000000,-23.000000,0.000000,0.000000,44.812696,46.671244,46.739910,44.879835,-23.850105,-0.339185,0.000605,0.000000
73.650000,-23.226604,0.370038,-0.058196,-23.326130,0.053258,0.000000,-23.000000,0.000000,0.000000,45.931182,46.393530,45.619898,45.160601,-23.326130,0.053258,-0.001131,0.000000
73.700000,-22.875866,0.445254,-0.058216,-23.363945,-0.072995,0.000000,-22.000000,0.000000,0.000000,46.190585,45.453574,45.362020,46.100557,-23.363945,-0.072995,-0.000441,0.000000
73.750000,-22.029723,0.559913,-0.058267,-22.557758,-0.102468,0.000000,-22.000000,0.000000,0.000000,46.007477,45.426108,45.543603,46.128023,-22.557758,-0.102468,-0.000644,0.000000
73.800000,-21.625250,0.745802,-0.058341,-22.119965,0.055032,0.000000,-21.000000,0.000000,0.000000,49.062333,45.548180,42.485695,46.007477,-22.119965,0.055032,-0.002868,0.000000
73.850000,-21.051315,0.558145,-0.058351,-20.813476,0.283065,0.000000,-21.000000,0.000000,0.000000,46.140230,46.608682,45.413901,44.942397,-20.813476,0.283065,0.001050,0.000000
73.900000,-21.219635,0.268264,-0.058377,-20.751210,-0.264940,0.000000,-20.000000,0.000000,0.000000,44.579232,47.045090,46.973373,44.509041,-20.751210,-0.264940,-0.000289,0.000000
73.950000,-20.575246,0.535330,-0.058466,-20.612217,-0.247897,0.000000,-20.000000,0.000000,0.000000,44.649424,45.339132,46.901656,46.215000,-20.612217,-0.247897,-0.000819,0.000000
74.000000,-20.060404,0.541568,-0.058485,-20.511798,0.006852,0.000000,-19.000000,0.000000,0.000000,44.451057,46.271458,47.101549,45.281147,-20.511798,0.006852,-0.000067,0.000000
74.050000,-18.702356,0.844992,-0.058708,-19.801365,-0.236629,0.000000,-19.000000,0.000000,0.000000,45.899138,44.769970,45.644312,46.791791,-19.801365,-0.236629,-0.006206,0.000000
74.100000,-18.383382,0.849845,-0.058749,-19.110033,0.276296,0.000000,-18.000000,0.000000,0.000000,45.377279,45.603113,46.176852,45.949493,-19.110033,0.276296,0.000543,0.000000
74.150000,-17.503331,0.842405,-0.058762,-18.773949,0.123165,0.000000,-18.000000,0.000000,0.000000,46.930648,45.046159,44.618906,46.507973,-18.773949,0.123165,-0.001952,0.000000
74.200000,-17.217393,1.053344,-0.058778,-17.789829,-0.214115,0.000000,-17.000000,0.000000,0.000000,46.581216,46.123445,44.971389,45.429160,-17.789829,-0.214115,-0.000606,0.000000
74.250000,-16.832637,1.178337,-0.058818,-17.225507,-0.065483,0.000000,-17.000000,0.000000,0.000000,45.796902,46.411841,45.755703,45.140764,-17.225507,-0.065483,-0.000296,0.000000
74.300000,-16.593424,0.763979,-0.058772,-17.345556,0.480876,0.000000,-16.000000,0.000000,0.000000,45.358968,46.100557,46.196689,45.448997,-17.345556,0.480876,0.001925,0.000000
74.350000,-15.905218,0.213615,-0.058509,-16.225824,0.355737,0.000000,-16.000000,0.000000,0.000000,44.663157,46.739910,46.894026,44.808118,-16.225824,0.355737,0.003638,0.000000
74.400000,-15.752255,0.105871,-0.058469,-15.845617,-0.216437,0.000000,-15.000000,0.000000,0.000000,45.670253,46.858930,45.882353,44.693675,-15.845617,-0.216437,0.000092,0.000000
74.450000,-14.911093,0.132265,-0.058476,-15.409777,0.037851,0.000000,-15.000000,0.000000,0.000000,46.079194,47.174792,45.476463,44.374762,-15.409777,0.037851,0.002618,0.000000
74.500000,-14.578490,0.252829,-0.058514,-15.029796,0.053968,0.000000,-14.000000,0.000000,0.000000,45.720607,45.871672,45.831998,45.682460,-15.029796,0.053968,-0.000927,0.000000
74.550000,-13.968183,-0.039336,-0.058394,-14.442419,0.086763,0.000000,-14.000000,0.000000,0.000000,45.362020,45.783169,46.193637,45.766384,-14.442419,0.086763,0.002441,0.000000
74.600000,-13.679407,-0.383980,-0.058335,-14.457305,0.449625,0.000000,-13.000000,0.000000,0.000000,45.722133,45.091936,45.831998,46.459144,-14.457305,0.449625,0.001662,0.000000
74.650000,-12.507606,-0.368186,-0.058275,-13.688431,-0.173685,0.000000,-13.000000,0.000000,0.000000,47.222095,45.163653,44.322881,46.396582,-13.688431,-0.173685,-0.005187,0.000000
74.700000,-12.099597,-0.238724,-0.058338,-13.025676,0.146293,0.000000,-12.000000,0.000000,0.000000,47.788205,45.708400,43.762875,45.844205,-13.025676,0.146293,-0.000561,0.000000
74.750000,-11.084552,-0.456911,-0.058185,-12.600972,0.013669,0.000000,-12.000000,0.000000,0.000000,44.826429,47.025254,46.730755,44.524300,-12.600972,0.013669,0.002704,0.000000
74.800000,-11.024906,-0.459371,-0.058191,-12.028425,-0.132948,0.000000,-11.000000,0.000000,0.000000,42.978561,46.350805,48.572519,45.201801,-12.028425,-0.132948,-0.000562,0.000000
74.850000,-10.614100,-0.291170,-0.058207,-10.939635,-0.287571,0.000000,-11.000000,0.000000,0.000000,45.786221,46.221103,45.764858,45.333028,-10.939635,-0.287571,-0.000575,0.000000
74.900000,-10.718082,-0.288824,-0.058221,-10.933199,0.273875,0.000000,-10.000000,0.000000,0.000000,45.294881,44.414435,46.257725,47.138170,-10.933199,0.273875,-0.000102,0.000000
74.950000,-10.248182,-0.780956,-0.058089,-10.253167,0.317743,0.000000,-10.000000,0.000000,0.000000,46.324865,45.874723,45.230793,45.674830,-10.253167,0.317743,0.002008,0.000000
75.000000,-10.342831,-0.744745,-0.058075,-9.908530,-0.405933,0.000000,-9.000000,0.000000,0.000000,45.842679,47.031357,45.709926,44.521248,-9.908530,-0.405933,0.000499,0.000000
75.050000,-9.709426,-0.728809,-0.058098,-9.382302,0.058198,0.000000,-9.000000,0.000000,0.000000,44.754711,46.880293,46.800946,44.669261,-9.382302,0.058198,0.001683,0.000000
75.100000,-9.362158,-0.485694,-0.058145,-9.482617,-0.051591,0.000000,-8.000000,0.000000,0.000000,46.494240,43.956664,45.058366,47.595941,-9.482617,-0.051591,-0.000493,0.000000
75.150000,-8.232436,-0.432458,-0.058200,-8.724403,-0.050743,0.000000,-8.000000,0.000000,0.000000,45.621424,47.345693,45.931182,44.208438,-8.724403,-0.050743,-0.000671,0.000000
75.200000,-7.779867,-0.415555,-0.058226,-7.927558,-0.101140,0.000000,-7.000000,0.000000,0.000000,45.157549,48.152895,46.396582,43.398184,-7.927558,-0.101140,0.000857,0.000000
75.250000,-6.984563,-0.306131,-0.058286,-7.604952,-0.082672,0.000000,-7.000000,0.000000,0.000000,45.191119,46.027314,46.359960,45.526818,-7.604952,-0.082672,-0.000915,0.000000
75.300000,-6.476842,0.101530,-0.058412,-7.156792,-0.542407,0.000000,-6.000000,0.000000,0.000000,46.459144,46.918441,45.088884,44.638743,-7.156792,-0.542407,-0.003730,0.000000
75.350000,-5.639600,0.247228,-0.058528,-6.542088,-0.139537,0.000000,-6.000000,0.000000,0.000000,45.343709,46.688029,46.210422,44.863050,-6.542088,-0.139537,0.000979,0.000000
75.400000,-5.663465,0.297672,-0.058531,-5.711315,0.016254,0.000000,-5.000000,0.000000,0.000000,46.570535,46.033417,44.982071,45.520714,-5.711315,0.016254,-0.000286,0.000000
75.450000,-5.017134,0.164226,-0.058474,-5.480611,-0.032707,0.000000,-5.000000,0.000000,0.000000,45.621424,46.231785,45.931182,45.322347,-5.480611,-0.032707,-0.000290,0.000000
75.500000,-4.950913,0.244520,-0.058457,-5.196747,-0.029828,0.000000,-4.000000,0.000000,0.000000,44.974441,45.200275,46.578164,46.352331,-5.196747,-0.029828,0.000521,0.000000
75.550000,-4.338845,0.327100,-0.058504,-4.356747,-0.139145,0.000000,-4.000000,0.000000,0.000000,44.615854,46.742962,46.936751,44.809644,-4.356747,-0.139145,0.000100,0.000000
75.600000,-4.225985,0.680514,-0.058530,-4.309050,-0.153239,0.000000,-3.000000,0.000000,0.000000,46.416419,44.328985,45.134661,47.225147,-4.309050,-0.153239,-0.001042,0.000000
75.650000,-3.080029,0.993027,-0.058803,-3.412874,-0.001059,0.000000,-3.000000,0.000000,0.000000,47.423514,46.062409,44.122988,45.496300,-3.412874,-0.001059,-0.004673,0.000000
75.700000,-2.946308,0.819840,-0.058802,-3.206586,0.435008,0.000000,-2.000000,0.000000,0.000000,46.236362,44.373236,45.317769,47.179370,-3.206586,0.435008,0.000417,0.000000
75.750000,-2.548220,0.348012,-0.058665,-1.922533,0.172668,0.000000,-2.000000,0.000000,0.000000,44.762341,48.166629,46.793317,43.384451,-1.922533,0.172668,0.001424,0.000000
75.800000,-2.735760,0.560861,-0.058646,-1.778517,-0.322143,0.000000,-1.000000,0.000000,0.000000,44.478523,46.791791,47.075608,44.759289,-1.778517,-0.322143,0.000550,0.000000
75.850000,-2.108197,0.445647,-0.058617,-1.575050,0.097783,0.000000,-1.000000,0.000000,0.000000,43.955138,47.121386,47.603571,44.425116,-1.575050,0.097783,0.004322,0.000000
75.900000,-2.013877,0.242877,-0.058589,-1.050073,0.005863,0.000000,0.000000,0.000000,0.000000,43.950561,46.356909,47.602045,45.195697,-1.050073,0.005863,-0.000054,0.000000
75.950000,-1.493585,0.484996,-0.058679,-0.263226,-0.017033,0.000000,0.000000,0.000000,0.000000,46.283665,44.222171,45.267414,47.331960,-0.263226,-0.017033,-0.000693,0.000000
76.000000,-1.356919,0.192245,-0.058648,0.100941,-0.000207,0.000000,0.000000,-1.000000,0.000000,45.677882,45.720607,45.874723,45.833524,0.100941,-0.000207,-0.000647,0.000000
76.050000,-1.213741,-0.222321,-0.058638,-0.313563,-0.930220,0.000000,0.000000,-1.000000,0.000000,43.700313,46.349279,47.852293,45.203326,-0.313563,-0.930220,0.000549,0.000000
76.100000,-1.111506,-0.204846,-0.058630,-0.143361,-0.842031,0.000000,0.000000,-2.000000,0.000000,45.304036,45.409323,46.248569,46.143282,-0.143361,-0.842031,0.000340,0.000000
76.150000,-1.039642,-0.924613,-0.058590,-0.042111,-1.860061,0.000000,0.000000,-2.000000,0.000000,45.647364,46.370642,45.905241,45.180438,-0.042111,-1.860061,0.000360,0.000000
76.200000,-0.698016,-1.266263,-0.058514,-0.287568,-1.739143,0.000000,0.000000,-3.000000,0.000000,45.476463,45.764858,46.079194,45.784695,-0.287568,-1.739143,0.002437,0.000000
76.250000,-0.082676,-1.975611,-0.058212,-0.533942,-3.028994,0.000000,0.000000,-3.000000,0.000000,44.785229,46.521706,46.771954,45.024796,-0.533942,-3.028994,0.003886,0.000000
76.300000,0.049463,-2.316036,-0.058202,0.303236,-2.487454,0.000000,0.000000,-4.000000,0.000000,46.851301,46.056306,44.699779,45.497826,0.303236,-2.487454,-0.000346,0.000000
76.350000,0.008941,-3.596066,-0.058247,-0.073945,-3.077253,0.000000,0.000000,-4.000000,0.000000,45.534447,45.052262,46.019684,46.498817,-0.073945,-3.077253,0.000560,0.000000
76.400000,0.034128,-4.438915,-0.058231,0.042054,-3.628120,0.000000,0.000000,-5.000000,0.000000,44.431220,47.077134,47.121386,44.475471,0.042054,-3.628120,-0.000137,0.000000
76.450000,-0.032042,-5.076316,-0.058246,0.106022,-4.603000,0.000000,0.000000,-5.000000,0.000000,46.894026,45.111772,44.658579,46.442359,0.106022,-4.603000,-0.000877,0.000000
76.500000,0.156291,-5.292232,-0.058249,-0.036968,-4.582035,0.000000,0.000000,-6.000000,0.000000,46.103609,44.672313,45.450523,46.880293,-0.036968,-4.582035,0.000522,0.000000
76.550000,0.064487,-6.247853,-0.058326,-0.297470,-5.424635,0.000000,0.000000,-6.000000,0.000000,45.134661,45.108721,46.417945,46.445411,-0.297470,-5.424635,-0.000894,0.000000
76.600000,0.656888,-6.145185,-0.058350,-0.456098,-6.117539,0.000000,0.000000,-7.000000,0.000000,47.144274,44.875257,44.403754,46.680400,-0.456098,-6.117539,-0.002589,0.000000
76.650000,0.857859,-6.816854,-0.058250,-0.057171,-6.829456,0.000000,0.000000,-7.000000,0.000000,44.061952,45.906767,47.489128,45.647364,-0.057171,-6.829456,-0.000363,0.000000
76.700000,1.054968,-7.131969,-0.058217,-0.059555,-6.772108,0.000000,0.000000,-8.000000,0.000000,45.391012,45.781643,46.163119,45.769436,-0.059555,-6.772108,0.000753,0.000000
76.750000,0.746736,-8.261499,-0.058424,0.305140,-7.485285,0.000000,0.000000,-8.000000,0.000000,44.533455,47.350271,47.011521,44.208438,0.305140,-7.485285,-0.004828,0.000000
76.800000,0.315706,-8.600975,-0.058521,0.453567,-7.774772,0.000000,0.000000,-9.000000,0.000000,45.516136,46.396582,46.034943,45.157549,0.453567,-7.774772,-0.000930,0.000000
76.850000,-0.153015,-9.539911,-0.058802,0.474516,-8.843453,0.000000,0.000000,-9.000000,0.000000,44.940871,47.472343,46.607156,44.086366,0.474516,-8.843453,-0.004262,0.000000
76.900000,-0.197693,-9.712875,-0.058832,-0.369461,-8.902234,0.000000,0.000000,-10.000000,0.000000,45.152972,44.887465,46.399634,46.665141,-0.369461,-8.902234,0.000521,0.000000
76.950000,0.030443,-10.115545,-0.058720,0.207564,-9.928465,0.000000,0.000000,-10.000000,0.000000,47.423514,46.004425,44.129091,45.548180,0.207564,-9.928465,-0.000058,0.000000
77.000000,-0.307432,-10.353296,-0.058755,0.107328,-9.720959,0.000000,0.000000,-11.000000,0.000000,44.791333,45.603113,46.761273,45.949493,0.107328,-9.720959,-0.000813,0.000000
77.050000,-0.229149,-11.247860,-0.058783,-0.412332,-10.636993,0.000000,0.000000,-11.000000,0.000000,44.165713,46.665141,47.391470,44.882887,-0.412332,-10.636993,0.003373,0.000000
77.100000,-0.265504,-11.361003,-0.058751,0.031305,-10.902024,0.000000,0.000000,-12.000000,0.000000,46.053254,44.687572,45.499351,46.865034,0.031305,-10.902024,0.000265,0.000000
77.150000,-0.421492,-11.885590,-0.058800,-0.034736,-11.561579,0.000000,0.000000,-12.000000,0.000000,44.998856,44.916457,46.553750,46.637675,-0.034736,-11.561579,-0.000639,0.000000
77.200000,-0.272587,-12.477014,-0.058757,-0.005858,-11.901022,0.000000,0.000000,-13.000000,0.000000,45.004959,48.046082,46.550698,43.503471,-0.005858,-11.901022,0.002374,0.000000
77.250000,-0.183250,-13.272869,-0.058765,-0.400037,-12.579023,0.000000,0.000000,-13.000000,0.000000,45.775540,44.383917,45.778592,47.167163,-0.400037,-12.579023,0.001379,0.000000
77.300000,-0.204216,-13.360372,-0.058737,-0.097481,-12.994325,0.000000,0.000000,-14.000000,0.000000,46.231785,44.341192,45.319295,47.211414,-0.097481,-12.994325,-0.000217,0.000000
77.350000,-0.065028,-14.094074,-0.058686,-0.328221,-13.733635,0.000000,0.000000,-14.000000,0.000000,44.188602,46.300450,47.364004,45.250629,-0.328221,-13.733635,0.000159,0.000000
77.400000,-0.001477,-14.206458,-0.058639,0.142782,-14.273727,0.000000,0.000000,-15.000000,0.000000,45.363546,46.587320,46.189059,44.965286,0.142782,-14.273727,0.000277,0.000000
77.450000,0.074866,-14.612982,-0.058601,-0.278030,-14.889306,0.000000,0.000000,-15.000000,0.000000,44.367132,47.125963,47.185473,44.425116,-0.278030,-14.889306,0.000521,0.000000
77.500000,0.638034,-14.843890,-0.058520,-0.596222,-14.662947,0.000000,0.000000,-16.000000,0.000000,45.009537,46.123445,46.547646,45.424582,-0.596222,-14.662947,0.003417,0.000000
77.550000,0.704216,-15.636424,-0.058419,0.293387,-15.856043,0.000000,0.000000,-16.000000,0.000000,44.603647,47.972839,46.947433,43.581292,0.293387,-15.856043,-0.001205,0.000000
77.600000,0.647779,-15.700635,-0.058412,-0.045407,-16.133182,0.000000,0.000000,-17.000000,0.000000,46.413367,45.221637,45.139239,46.330968,-0.045407,-16.133182,0.000433,0.000000
77.650000,0.405935,-16.529879,-0.058521,0.234878,-16.621087,0.000000,0.000000,-17.000000,0.000000,45.152972,46.475929,46.396582,45.079728,0.234878,-16.621087,-0.002554,0.000000
77.700000,0.509278,-16.734003,-0.058531,-0.190136,-16.840436,0.000000,0.000000,-18.000000,0.000000,47.351797,44.698253,44.200809,46.854353,-0.190136,-16.840436,0.000130,0.000000
77.750000,0.605509,-17.552037,-0.058511,-0.305337,-17.641270,0.000000,0.000000,-18.000000,0.000000,44.232853,45.915923,47.319753,45.636683,-0.305337,-17.641270,0.000220,0.000000
77.800000,0.754723,-17.705114,-0.058489,0.111066,-17.754977,0.000000,0.000000,-19.000000,0.000000,47.789731,46.118868,43.762875,45.433738,0.111066,-17.754977,-0.000028,0.000000
77.850000,0.857321,-18.634955,-0.058474,-0.308457,-18.336041,0.000000,0.000000,-19.000000,0.000000,45.194171,45.149920,46.359960,46.401160,-0.308457,-18.336041,0.001295,0.000000
77.900000,0.813711,-18.887560,-0.058438,0.230741,-19.190479,0.000000,0.000000,-20.000000,0.000000,44.338140,46.517128,47.212940,45.037003,0.230741,-19.190479,-0.001052,0.000000
77.950000,0.624097,-19.697920,-0.058508,0.196881,-19.350585,0.000000,0.000000,-20.000000,0.000000,45.415427,45.897612,46.134127,45.656519,0.196881,-19.350585,-0.001644,0.000000
78.000000,0.296363,-20.137527,-0.058601,0.281689,-19.765945,0.000000,0.000000,-21.000000,0.000000,44.702831,46.414893,46.848249,45.140764,0.281689,-19.765945,-0.001378,0.000000
78.050000,0.253803,-21.132436,-0.058571,0.450087,-20.703355,0.000000,0.000000,-21.000000,0.000000,45.218585,47.498283,46.332494,44.055848,0.450087,-20.703355,-0.001141,0.000000
78.100000,-0.130068,-21.155352,-0.058615,0.250993,-21.411942,0.000000,0.000000,-22.000000,0.000000,44.530404,45.645838,47.023728,45.905241,0.250993,-21.411942,0.000629,0.000000
78.150000,-0.197889,-21.340364,-0.058650,-0.074497,-21.962928,0.000000,0.000000,-22.000000,0.000000,46.080720,46.268406,45.471885,45.284199,-0.074497,-21.962928,-0.000045,0.000000
78.200000,0.178835,-21.444474,-0.058623,-0.229643,-21.692953,0.000000,0.000000,-23.000000,0.000000,47.086290,45.726711,44.466316,45.824369,-0.229643,-21.692953,0.000510,0.000000
78.250000,0.266107,-22.436717,-0.058561,0.100587,-22.689327,0.000000,0.000000,-23.000000,0.000000,46.317235,46.550698,45.236896,45.000381,0.100587,-22.689327,0.001095,0.000000
78.300000,0.054633,-22.613367,-0.058573,0.163821,-22.734097,0.000000,0.000000,-24.000000,0.000000,46.140230,43.257801,45.412375,48.294804,0.163821,-22.734097,0.000146,0.000000
78.350000,0.152711,-23.637888,-0.058550,-0.308697,-23.921973,0.000000,0.000000,-24.000000,0.000000,43.381399,47.051194,48.174258,44.498360,-0.308697,-23.921973,0.002022,0.000000
78.400000,0.687946,-23.822910,-0.058487,-0.706906,-23.959831,0.000000,0.000000,-25.000000,0.000000,44.534981,46.457618,47.020676,45.091936,-0.706906,-23.959831,0.001754,0.000000
78.450000,1.041589,-24.764099,-0.058280,-0.233104,-24.549423,0.000000,0.000000,-25.000000,0.000000,44.084840,45.899138,47.470817,45.650416,-0.233104,-24.549423,0.002545,0.000000
78.500000,0.850526,-24.740836,-0.058304,-0.060429,-25.497921,0.000000,0.000000,-26.000000,0.000000,45.697719,46.198215,45.854887,45.354391,-0.060429,-25.497921,0.000021,0.000000
78.550000,0.970519,-25.099993,-0.058273,0.008954,-25.635605,0.000000,0.000000,-26.000000,0.000000,48.006409,45.011063,43.546197,46.543069,0.008954,-25.635605,-0.000142,0.000000
78.600000,0.567956,-25.689541,-0.058388,0.651279,-25.551637,0.000000,0.000000,-27.000000,0.000000,44.850843,47.025254,46.694133,44.533455,0.651279,-25.551637,-0.004536,0.000000
78.650000,-0.131746,-27.130826,-0.059108,0.076460,-26.225609,0.000000,0.000000,-27.000000,0.000000,43.367666,45.719081,48.169680,45.847257,0.076460,-26.225609,-0.010243,0.000000
78.700000,-0.226912,-27.630644,-0.059156,0.012092,-26.794271,0.000000,0.000000,-28.000000,0.000000,44.818799,45.577173,46.733806,45.975433,0.012092,-26.794271,-0.000242,0.000000
78.750000,-0.145381,-28.458860,-0.059070,0.205866,-27.600306,0.000000,0.000000,-28.000000,0.000000,45.960174,45.619898,45.592432,45.932708,0.205866,-27.600306,-0.000423,0.000000
78.800000,-0.533079,-28.581452,-0.059116,0.348823,-28.207997,0.000000,0.000000,-29.000000,0.000000,44.505989,46.779583,47.045090,44.773022,0.348823,-28.207997,-0.000529,0.000000
78.850000,-0.454170,-29.360226,-0.059148,-0.627173,-28.734104,0.000000,0.000000,-29.000000,0.000000,44.655528,45.923552,46.901656,45.624475,-0.627173,-28.734104,0.003346,0.000000
78.900000,-0.075061,-29.543093,-0.059090,-0.277381,-28.674640,0.000000,0.000000,-30.000000,0.000000,47.223621,44.527352,44.330510,47.025254,-0.277381,-28.674640,0.000151,0.000000
78.950000,-0.044089,-30.489138,-0.059019,0.347053,-29.760373,0.000000,0.000000,-30.000000,0.000000,44.528878,47.772946,47.025254,43.778134,0.347053,-29.760373,0.001292,0.000000
79.000000,-0.055439,-30.428262,-0.059047,0.052097,-29.927439,0.000000,0.000000,-31.000000,0.000000,48.282597,45.557336,43.270008,45.995270,0.052097,-29.927439,-0.000147,0.000000
79.050000,0.117823,-31.332685,-0.058943,-0.041952,-30.661327,0.000000,0.000000,-31.000000,0.000000,44.570077,48.223087,46.987106,43.326467,-0.041952,-30.661327,0.002777,0.000000
79.100000,0.367833,-31.457028,-0.058927,-0.268600,-31.041882,0.000000,0.000000,-32.000000,0.000000,45.624475,46.924544,45.926604,44.628061,-0.268600,-31.041882,-0.000077,0.000000
79.150000,0.173268,-31.702993,-0.058934,0.463196,-31.938054,0.000000,0.000000,-32.000000,0.000000,48.473335,45.131609,43.080797,46.420996,0.463196,-31.938054,0.000548,0.000000
79.200000,-0.169491,-31.416548,-0.058863,0.234867,-32.301067,0.000000,0.000000,-33.000000,0.000000,46.341650,44.179446,45.215534,47.368582,0.234867,-32.301067,0.003503,0.000000
79.250000,-0.479601,-31.952685,-0.058936,0.340549,-32.523200,0.000000,0.000000,-33.000000,0.000000,46.077668,46.222629,45.473411,45.331502,0.340549,-32.523200,-0.001249,0.000000
79.300000,-0.975820,-32.009880,-0.058966,0.307119,-33.237355,0.000000,0.000000,-34.000000,0.000000,44.554818,45.172808,46.999313,46.378271,0.307119,-33.237355,0.001059,0.000000
79.350000,-0.929274,-32.872204,-0.058977,-0.546953,-33.279484,0.000000,0.000000,-34.000000,0.000000,46.146334,44.968338,45.407797,46.584268,-0.546953,-33.279484,0.000740,0.000000
79.400000,-0.740512,-33.615830,-0.058835,-0.359686,-33.520794,0.000000,0.000000,-35.000000,0.000000,43.822385,45.488670,47.728695,46.063935,-0.359686,-33.520794,-0.000507,0.000000
79.450000,-0.898799,-34.732133,-0.058940,0.217990,-34.512165,0.000000,0.000000,-35.000000,0.000000,45.471885,47.631037,46.074617,43.929198,0.217990,-34.512165,-0.004726,0.000000
79.500000,-0.773382,-35.085540,-0.058902,0.190168,-34.756240,0.000000,0.000000,-36.000000,0.000000,45.706874,47.698177,45.848783,43.851377,0.190168,-34.756240,0.002138,0.000000
79.550000,-0.723501,-36.199365,-0.058972,-0.612910,-35.197359,0.000000,0.000000,-36.000000,0.000000,46.082246,44.126040,45.473411,47.421988,-0.612910,-35.197359,0.003009,0.000000
79.600000,-0.242698,-36.374460,-0.058854,-0.069021,-36.420108,0.000000,0.000000,-37.000000,0.000000,46.996262,47.931640,44.554818,43.622492,-0.069021,-36.420108,-0.000748,0.000000
79.650000,-0.300461,-36.997941,-0.058878,-0.049323,-36.609400,0.000000,0.000000,-37.000000,0.000000,44.051270,45.264363,47.501335,46.288243,-0.049323,-36.609400,-0.000249,0.000000
79.700000,0.035172,-37.138147,-0.058841,-0.188808,-37.171214,0.000000,0.000000,-38.000000,0.000000,44.631113,46.271458,46.923018,45.279622,-0.188808,-37.171214,0.001148,0.000000
79.750000,0.085573,-37.756836,-0.058801,-0.181083,-38.010688,0.000000,0.000000,-38.000000,0.000000,42.951095,45.528344,48.598459,46.027314,-0.181083,-38.010688,-0.002217,0.000000
79.800000,0.250700,-37.595543,-0.058819,-0.080118,-38.007337,0.000000,0.000000,-39.000000,0.000000,46.697185,46.532387,44.855421,45.020218,-0.080118,-38.007337,-0.000561,0.000000
79.850000,0.701580,-38.171290,-0.058690,-0.583401,-38.570768,0.000000,0.000000,-39.000000,0.000000,46.301976,45.865568,45.255207,45.682460,-0.583401,-38.570768,0.003009,0.000000
79.900000,0.613462,-38.535566,-0.058671,0.439374,-38.945627,0.000000,0.000000,-40.000000,0.000000,45.447471,48.944839,46.103609,42.610819,0.439374,-38.945627,-0.001660,0.000000
79.950000,0.140971,-39.159148,-0.058908,-0.035082,-40.157060,0.000000,0.000000,-40.000000,0.000000,43.347829,45.175860,48.197147,46.382849,-0.035082,-40.157060,-0.005202,0.000000
80.000000,-0.076040,-39.440889,-0.058969,-0.046761,-39.794391,0.000000,0.000000,-39.000000,0.000000,44.084840,44.374762,47.463188,47.182422,-0.046761,-39.794391,-0.003005,0.000000
80.050000,-0.137441,-39.420747,-0.058936,-0.241122,-39.137648,0.000000,0.000000,-39.000000,0.000000,44.754711,47.069505,46.797894,44.483101,-0.241122,-39.137648,0.000143,0.000000
80.100000,0.014280,-39.162664,-0.058980,0.329713,-39.390539,0.000000,0.000000,-38.000000,0.000000,45.746548,48.886854,45.806058,42.665751,0.329713,-39.390539,-0.000199,0.000000
80.150000,-0.026861,-38.258501,-0.058877,-0.339412,-38.044668,0.000000,0.000000,-38.000000,0.000000,45.835050,44.327459,45.717556,47.223621,-0.339412,-38.044668,0.000570,0.000000
80.200000,0.112570,-38.100076,-0.058888,-0.229347,-38.263967,0.000000,0.000000,-37.000000,0.000000,44.264897,44.905776,47.287709,46.646830,-0.229347,-38.263967,-0.000181,0.000000
